idMao,idPartida,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,roboCartaVirada,humanoCartaVirada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,roboMentiuEnvido,humanoMentiuEnvido,roboMentiuFlor,humanoMentiuFlor,roboMentiuTruco,humanoMentiuTruco,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,hasDeception,roboMentiuRound1,humanoMentiuRound1,roboMentiuRound2,humanoMentiuRound2,roboMentiuRound3,humanoMentiuRound3,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,primeiraCartaHumanoClustering,segundaCartaHumanoClustering,d,primeiraCartaRoboClustering,segundaCartaRoboClustering,terceiraCartaRoboClustering,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,cartaAltaRoboClustering,cartaMediaRoboClustering,cartaBaixaRoboClustering,clusterPrimeiraCartaAgentePe,clusterSegundaCartaAgenteGanhouAprimeira,clusterSegundaCartaAgentePerdeuAprimeira,clusterTerceiraCartaAgenteGanhouAsegunda,clusterGanhadorUltimaRodada,clusterTerceiraCartaAgentePerdeuAsegunda,clusterPrimeiraCartaAgenteMao,clusterQuemTruco,clusterQuandoTruco,ganhadorPrimeiraRodadaClustering,ganhadorSegundaRodadaClustering,ganhadorTerceiraRodadaClustering,ganhadorMao,clusterQuemEnvidoAgenteMao,clusterQuemFlor,id,saldoTruco,saldoEnvido,saldoFlor,clusterQuemEnvidoAgentePe,clusteringindexacao
886,2926a3ca-afcf-4c70-b5b5-275211aaaf38,2,12,7,3,52,4,3,7,3,3,4,-15,null,1,2,2,null,null,0,0,0,6,7,0,0,0,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,11,23,11,24,null,5,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,31,COPAS,OURO,ESPADAS,ESPADAS,COPAS,BASTOS,OURO,BASTOS,ESPADAS,COPAS,null,null,0,0,0,0,3,3,-15,80,43,-15,null,null,12,7,3,4,2,0,0,null,2,0,5,5,1,2,2,1,0,null,815,0,-1,null,5,null
887,3760551a-ae18-4984-8632-96140c970ba9,1,50,16,6,3,3,2,16,2,6,null,-50,null,1,1,1,null,null,2,0,0,23,6,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,0,0,1,1,null,3,null,null,null,null,2,2,null,null,null,null,1,null,null,null,null,null,null,BASTOS,BASTOS,OURO,BASTOS,OURO,COPAS,BASTOS,COPAS,OURO,null,null,null,0,0,0,0,3,-50,-50,80,-50,-50,null,null,51,16,7,0,1,0,2,null,0,1,1,3,1,1,1,1,1,null,816,0,-1,null,0,null
888,3760551a-ae18-4984-8632-96140c970ba9,2,24,16,3,3,2,1,-50,null,-50,null,-50,null,1,1,1,null,null,2,0,0,6,30,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,1,1,2,2,null,null,null,null,null,null,2,1,null,null,null,null,null,null,null,null,null,null,null,COPAS,BASTOS,ESPADAS,BASTOS,ESPADAS,BASTOS,null,null,null,null,null,null,0,0,0,0,-50,-50,-50,-50,-50,-50,null,null,16,16,3,2,1,0,2,null,0,0,1,3,1,1,1,1,0,null,817,0,-1,null,6,null
889,3760551a-ae18-4984-8632-96140c970ba9,1,16,8,8,24,7,2,16,24,8,7,-50,null,2,1,1,null,null,2,0,0,22,5,1,2,1,null,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,2,1,1,2,2,3,3,null,3,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,31,null,BASTOS,ESPADAS,BASTOS,COPAS,OURO,ESPADAS,BASTOS,COPAS,ESPADAS,OURO,null,null,0,0,0,0,16,7,-50,144,43,-50,null,null,16,7,7,0,0,1,2,null,0,3,5,5,2,1,1,1,1,null,818,0,-1,null,0,null
890,3760551a-ae18-4984-8632-96140c970ba9,2,52,12,8,24,8,7,8,24,8,7,12,null,2,1,2,null,null,0,0,0,21,3,0,0,0,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,3,3,3,4,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,null,ESPADAS,COPAS,ESPADAS,BASTOS,OURO,ESPADAS,BASTOS,BASTOS,ESPADAS,ESPADAS,COPAS,null,0,0,0,0,16,7,-15,43,43,80,null,null,51,12,7,1,0,1,1,null,0,0,5,5,2,1,2,1,0,null,819,0,-1,null,5,null
891,3760551a-ae18-4984-8632-96140c970ba9,1,24,24,4,40,3,1,24,1,4,null,-50,null,1,1,1,null,null,1,0,0,30,7,2,1,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,3,4,5,4,null,null,null,null,null,null,2,2,null,null,null,null,null,null,null,null,null,null,null,BASTOS,ESPADAS,BASTOS,OURO,ESPADAS,COPAS,BASTOS,COPAS,BASTOS,null,null,null,0,0,0,0,3,-50,-50,80,-50,-50,null,null,16,16,3,0,1,0,2,null,0,5,1,3,1,1,1,1,5,null,820,0,1,null,0,null
892,3760551a-ae18-4984-8632-96140c970ba9,2,16,7,3,24,12,1,3,24,7,1,16,12,2,1,1,null,null,2,0,0,26,27,0,2,2,null,null,null,null,null,null,null,null,1,null,2,2,0,0,0,0,0,1,2,5,4,7,6,4,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,OURO,ESPADAS,ESPADAS,BASTOS,COPAS,BASTOS,ESPADAS,BASTOS,ESPADAS,BASTOS,OURO,COPAS,0,0,0,0,16,3,12,43,80,144,null,null,16,7,3,5,0,1,1,null,0,0,1,5,2,1,1,1,0,null,821,0,-2,null,6,null
893,3760551a-ae18-4984-8632-96140c970ba9,1,7,3,2,24,8,8,2,null,-15,null,-15,null,2,2,2,null,null,0,0,0,6,3,0,0,0,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,1,2,1,7,6,7,7,null,null,null,null,null,null,null,null,null,null,null,null,1,14,15,null,null,null,null,COPAS,ESPADAS,BASTOS,COPAS,ESPADAS,BASTOS,BASTOS,null,null,null,null,null,0,0,0,0,-15,-15,-15,43,-15,-15,null,null,7,3,3,0,0,4,0,null,2,5,5,3,2,2,2,2,3,null,822,0,-2,null,0,null
894,3760551a-ae18-4984-8632-96140c970ba9,2,8,7,3,8,2,1,-10,8,-10,null,-10,null,2,2,2,null,null,2,0,0,26,25,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,7,7,7,9,null,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,COPAS,ESPADAS,COPAS,COPAS,ESPADAS,null,COPAS,null,null,null,null,0,0,0,0,7,-10,-15,-10,-15,-15,null,null,7,7,3,5,0,4,0,null,2,0,1,3,2,2,2,2,0,null,823,0,-1,null,6,null
895,3760551a-ae18-4984-8632-96140c970ba9,1,12,6,3,24,2,1,12,24,3,1,-15,null,2,1,2,null,null,0,0,0,6,5,0,0,0,null,null,null,null,null,null,null,null,null,null,1,3,2,3,0,0,1,2,2,7,9,7,11,null,null,null,null,null,null,null,null,null,null,null,null,1,14,14,null,null,31,31,OURO,BASTOS,ESPADAS,BASTOS,ESPADAS,COPAS,OURO,BASTOS,ESPADAS,COPAS,null,null,0,0,0,0,16,3,-15,144,43,-15,null,null,12,7,3,0,0,1,2,null,0,3,4,2,2,1,2,1,3,null,824,0,-1,null,0,null
896,3760551a-ae18-4984-8632-96140c970ba9,2,52,50,16,7,4,2,16,7,-50,null,-50,null,1,1,1,null,null,2,0,0,23,7,1,2,1,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,2,1,1,7,11,8,12,null,1,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,null,ESPADAS,BASTOS,ESPADAS,BASTOS,COPAS,OURO,ESPADAS,BASTOS,null,null,null,null,0,0,0,0,7,-50,-50,43,-50,-50,null,null,51,51,16,1,1,0,2,null,0,0,5,5,1,1,1,1,0,null,825,0,-1,null,6,null
897,3760551a-ae18-4984-8632-96140c970ba9,1,16,4,3,8,3,1,16,8,4,null,-15,null,1,2,2,null,null,1,0,0,29,30,0,0,0,2,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,8,12,8,16,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,23,null,null,COPAS,COPAS,BASTOS,ESPADAS,ESPADAS,ESPADAS,COPAS,ESPADAS,COPAS,null,null,null,0,0,0,0,7,-15,-15,144,80,-15,null,null,16,3,3,0,2,0,0,null,2,3,5,5,1,2,2,1,3,null,826,0,-1,null,0,null
898,3760551a-ae18-4984-8632-96140c970ba9,2,8,6,2,24,3,2,2,24,6,2,-50,null,2,1,1,null,null,2,0,0,25,29,1,2,1,null,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,2,1,1,8,16,9,17,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,null,OURO,ESPADAS,ESPADAS,OURO,OURO,COPAS,ESPADAS,OURO,ESPADAS,COPAS,null,null,0,0,0,0,16,3,-50,43,80,-50,null,null,7,7,3,5,0,1,2,null,0,0,5,5,2,1,1,1,0,null,827,0,-1,null,6,null
899,3760551a-ae18-4984-8632-96140c970ba9,1,16,16,6,50,2,1,16,1,6,null,-50,null,1,1,1,null,null,0,0,0,2,5,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,9,17,10,17,null,null,null,null,null,null,2,2,null,null,null,null,null,null,null,null,null,null,null,BASTOS,COPAS,OURO,BASTOS,OURO,COPAS,COPAS,COPAS,OURO,null,null,null,0,0,0,0,3,-50,-50,80,-50,-50,null,null,16,16,7,0,1,0,2,null,0,5,1,3,1,1,1,1,3,null,828,0,-1,null,0,null
900,3760551a-ae18-4984-8632-96140c970ba9,2,3,2,1,52,7,1,2,1,1,7,-15,null,1,2,2,null,null,1,0,0,29,4,2,1,1,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,10,17,11,18,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,31,OURO,BASTOS,BASTOS,ESPADAS,BASTOS,OURO,BASTOS,OURO,BASTOS,BASTOS,null,null,0,0,0,0,3,7,-15,80,43,-15,null,null,3,3,3,4,2,0,0,null,2,0,5,5,1,2,2,1,0,null,829,0,1,null,4,null
901,3760551a-ae18-4984-8632-96140c970ba9,1,52,3,1,12,7,3,3,7,-15,null,-15,null,2,2,2,null,null,0,0,0,31,21,0,0,0,1,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,11,18,14,19,2,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,23,null,null,ESPADAS,ESPADAS,ESPADAS,COPAS,COPAS,OURO,ESPADAS,COPAS,null,null,null,null,0,0,0,0,7,-15,-15,80,-15,-15,null,null,51,3,3,0,0,4,0,null,2,1,5,5,2,2,2,2,3,null,830,0,1,null,0,null
902,3760551a-ae18-4984-8632-96140c970ba9,2,16,7,4,24,8,7,4,24,7,7,-15,null,2,0,2,null,null,0,0,0,7,23,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,14,19,14,20,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,OURO,COPAS,BASTOS,BASTOS,ESPADAS,BASTOS,BASTOS,BASTOS,COPAS,BASTOS,null,null,0,0,0,0,16,7,-15,43,80,-15,null,null,16,7,3,5,0,1,0,null,0,0,1,3,2,0,2,2,0,null,831,0,1,null,5,null
903,3760551a-ae18-4984-8632-96140c970ba9,1,24,7,6,24,24,8,24,8,6,null,-15,null,1,2,2,null,null,2,0,0,3,3,1,2,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,14,20,14,22,null,3,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,OURO,BASTOS,COPAS,BASTOS,ESPADAS,OURO,OURO,OURO,COPAS,null,null,null,0,0,0,0,7,-15,-15,144,43,-15,null,null,16,7,7,0,2,0,0,null,2,3,5,5,1,2,2,1,1,null,832,0,-1,null,0,null
904,3760551a-ae18-4984-8632-96140c970ba9,2,24,8,7,50,24,16,24,16,7,24,-10,50,1,2,2,null,null,1,0,0,3,3,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,0,2,2,14,22,15,24,3,null,null,null,null,null,1,3,null,null,null,null,1,null,null,null,null,null,null,ESPADAS,BASTOS,OURO,BASTOS,OURO,ESPADAS,ESPADAS,ESPADAS,OURO,OURO,null,BASTOS,0,0,0,0,16,16,-15,144,43,-10,null,null,16,7,7,4,2,0,0,null,2,0,1,5,1,2,2,1,0,null,833,0,1,null,4,null
905,3760551a-ae18-4984-8632-96140c970ba9,2,16,3,2,24,7,2,2,24,3,2,-50,null,2,1,1,null,null,1,0,0,31,5,2,1,1,null,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,2,1,1,15,24,2,0,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,31,null,ESPADAS,COPAS,COPAS,BASTOS,COPAS,OURO,COPAS,BASTOS,COPAS,OURO,null,null,0,0,0,0,16,3,-50,43,80,-50,null,null,16,3,3,5,0,1,2,null,0,0,5,5,2,1,1,1,0,null,834,0,1,null,4,null
906,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,1,8,1,1,42,12,2,-10,null,-10,null,-10,null,2,2,2,null,null,1,0,0,24,7,2,1,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,2,0,3,1,null,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,BASTOS,BASTOS,COPAS,ESPADAS,COPAS,OURO,null,null,null,null,null,null,0,0,0,0,-10,-10,-15,-10,-15,-15,null,null,7,3,3,0,0,4,0,null,2,2,1,3,2,2,2,2,5,null,835,0,1,null,0,null
907,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,2,16,16,6,50,24,1,6,24,16,1,16,50,2,1,2,null,null,2,0,0,2,25,1,2,1,null,null,null,null,null,null,null,null,null,null,1,3,2,3,0,0,0,2,3,3,1,3,5,null,null,null,null,null,null,null,null,null,null,null,null,1,null,13,null,null,31,31,OURO,ESPADAS,BASTOS,BASTOS,ESPADAS,BASTOS,BASTOS,ESPADAS,ESPADAS,BASTOS,OURO,BASTOS,0,0,0,0,16,3,-15,43,80,80,null,null,16,16,7,5,0,1,1,null,0,0,3,2,2,1,2,1,0,null,836,0,-1,null,6,null
908,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,1,40,16,12,8,8,6,16,6,-50,null,-50,null,1,1,1,null,null,1,0,0,28,0,2,1,1,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,2,1,1,3,5,5,5,null,null,null,null,null,null,null,null,null,null,null,null,1,13,14,null,null,null,null,OURO,COPAS,OURO,COPAS,OURO,BASTOS,COPAS,BASTOS,null,null,null,null,0,0,0,0,7,-50,-50,80,-50,-50,null,null,41,16,12,0,1,0,2,null,0,1,5,5,1,1,1,1,5,null,837,0,1,null,0,null
909,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,2,40,16,6,42,24,7,40,24,6,7,-10,42,1,2,2,null,null,2,0,0,22,27,1,2,1,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,0,2,2,5,5,5,8,null,null,null,null,null,null,1,3,null,null,null,null,1,13,13,null,null,null,31,OURO,COPAS,COPAS,ESPADAS,BASTOS,ESPADAS,OURO,BASTOS,COPAS,ESPADAS,null,ESPADAS,0,0,0,0,16,7,-15,144,43,-10,null,null,41,16,7,4,2,0,0,null,2,0,1,5,1,2,2,1,0,null,838,0,-1,null,6,null
910,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,1,24,8,8,3,2,1,24,null,-50,null,-50,null,1,1,1,null,null,2,0,0,23,6,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,5,8,6,9,null,3,null,null,null,null,2,1,null,null,null,null,1,null,null,null,null,null,null,ESPADAS,COPAS,ESPADAS,BASTOS,COPAS,OURO,ESPADAS,null,null,null,null,null,0,0,0,0,-50,-50,-50,144,-50,-50,null,null,16,7,7,0,1,0,2,null,0,3,1,3,1,1,1,1,1,null,839,0,-1,null,0,null
911,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,2,16,7,3,8,2,1,-50,null,-50,null,-50,null,1,1,1,null,null,0,0,0,22,29,0,0,0,2,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,6,9,7,12,null,null,null,null,null,null,2,1,null,null,null,null,null,null,null,null,null,null,null,BASTOS,BASTOS,ESPADAS,OURO,OURO,OURO,null,null,null,null,null,null,0,0,0,0,-50,-50,-50,-50,-50,-50,null,null,16,7,3,2,1,0,2,null,0,0,1,3,1,1,1,1,0,null,840,0,-1,null,5,null
912,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,1,24,4,2,42,16,16,24,42,-15,null,-15,null,2,2,2,null,null,1,0,0,28,29,0,2,2,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,7,12,7,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,OURO,BASTOS,OURO,ESPADAS,ESPADAS,BASTOS,OURO,ESPADAS,null,null,null,null,0,0,0,0,41,-15,-15,144,-15,-15,null,null,16,3,3,0,0,4,0,null,2,3,5,5,2,2,2,2,3,null,841,0,-2,null,0,null
913,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,2,16,8,7,24,16,16,7,24,-10,16,-10,null,2,2,2,null,null,1,0,0,22,3,2,1,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,7,15,8,16,3,null,null,null,null,null,1,2,null,null,null,null,1,null,null,null,null,null,null,BASTOS,ESPADAS,BASTOS,BASTOS,COPAS,ESPADAS,BASTOS,BASTOS,null,COPAS,null,null,0,0,0,0,16,16,-15,43,-15,-15,null,null,16,7,7,5,0,4,0,null,2,0,1,3,2,2,2,2,0,null,842,0,1,null,4,null
914,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,1,6,2,1,16,7,4,-10,null,-10,null,-10,null,2,2,2,null,null,0,0,0,24,22,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,8,16,8,17,null,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,COPAS,ESPADAS,COPAS,COPAS,COPAS,BASTOS,null,null,null,null,null,null,0,0,0,0,-10,-10,-15,-10,-15,-15,null,null,7,3,3,0,0,4,0,null,2,2,1,3,2,2,2,2,3,null,843,0,1,null,0,null
915,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,2,52,16,2,24,24,12,2,24,16,12,52,24,2,1,1,null,null,1,0,0,27,24,0,1,2,null,null,null,null,null,null,null,null,null,null,1,3,2,3,1,3,0,1,4,8,17,14,17,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,null,ESPADAS,BASTOS,BASTOS,COPAS,OURO,COPAS,BASTOS,COPAS,BASTOS,COPAS,ESPADAS,OURO,0,0,0,0,16,12,16,43,80,144,null,null,51,16,3,1,0,1,1,null,0,0,3,4,2,1,1,1,0,null,844,0,2,null,5,null
916,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,1,24,4,1,24,2,1,24,1,4,null,-50,null,1,1,1,null,null,0,0,0,7,5,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,14,17,15,17,null,null,null,null,null,null,2,2,null,null,null,null,1,14,14,null,null,null,null,BASTOS,COPAS,ESPADAS,ESPADAS,COPAS,OURO,BASTOS,OURO,COPAS,null,null,null,0,0,0,0,3,-50,-50,144,-50,-50,null,null,16,3,3,0,1,0,2,null,0,3,1,3,1,1,1,1,3,null,845,0,2,null,0,null
917,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,2,24,8,2,12,6,4,24,12,2,4,-15,null,1,2,2,null,null,0,0,0,28,7,0,0,0,1,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,15,17,18,18,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,31,OURO,OURO,OURO,OURO,ESPADAS,BASTOS,OURO,OURO,OURO,BASTOS,null,null,0,0,0,0,12,3,-15,144,43,-15,null,null,16,7,3,4,2,0,0,null,2,0,5,5,1,2,2,1,0,null,846,0,2,null,5,null
918,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,1,24,24,12,50,7,2,24,2,12,50,24,7,1,2,1,null,null,0,0,0,3,5,0,0,0,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,0,1,2,18,18,20,18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,OURO,COPAS,BASTOS,ESPADAS,OURO,ESPADAS,OURO,COPAS,BASTOS,OURO,ESPADAS,0,0,0,0,3,51,7,80,43,80,null,null,16,16,12,0,2,0,0,null,1,5,1,5,1,2,1,1,3,null,847,0,2,null,0,null
919,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,2,16,4,1,24,16,2,1,24,-10,16,-10,null,2,2,2,null,null,2,0,0,26,25,0,1,2,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,20,18,22,19,null,null,null,null,null,null,1,2,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,BASTOS,ESPADAS,OURO,OURO,COPAS,ESPADAS,OURO,null,OURO,null,null,0,0,0,0,16,16,-15,43,-15,-15,null,null,16,3,3,5,0,4,0,null,2,0,1,3,2,2,2,2,0,null,848,0,2,null,6,null
920,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,1,24,7,2,24,16,16,24,24,7,null,-15,null,0,2,2,null,null,2,0,0,5,25,1,2,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,22,19,22,21,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,BASTOS,COPAS,ESPADAS,ESPADAS,ESPADAS,COPAS,BASTOS,ESPADAS,COPAS,null,null,null,0,0,0,0,16,-15,-15,144,80,-15,null,null,16,7,3,0,0,0,0,null,2,3,5,5,0,2,2,2,1,null,849,0,-1,null,0,null
921,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,2,16,6,3,40,16,3,3,40,6,3,16,16,2,1,0,null,null,0,0,0,6,7,0,0,0,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,0,2,2,22,21,22,23,null,5,null,null,null,null,null,null,null,null,null,null,1,14,13,null,null,null,null,OURO,ESPADAS,COPAS,OURO,COPAS,ESPADAS,COPAS,OURO,ESPADAS,ESPADAS,OURO,COPAS,0,0,0,0,41,3,16,43,80,144,null,null,16,7,3,3,0,1,1,null,0,0,1,5,2,1,0,1,0,null,850,0,-1,null,5,null
922,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,1,50,16,12,42,8,2,16,42,-50,2,-50,null,2,1,1,null,null,0,0,2,2,32,1,2,1,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,2,1,1,22,23,23,24,null,null,null,null,null,null,null,null,null,null,null,null,1,13,null,null,null,null,null,BASTOS,OURO,COPAS,ESPADAS,OURO,ESPADAS,OURO,ESPADAS,null,ESPADAS,null,null,0,0,0,0,41,3,-50,80,-50,-50,null,null,51,16,12,0,0,4,2,null,0,1,5,5,2,1,1,1,4,null,851,0,-1,null,0,null
923,3edd3fda-b6bb-4489-a89c-3ed93f2ec75c,2,42,7,3,12,6,1,3,12,7,1,-50,null,2,1,1,null,null,1,0,0,33,4,2,1,1,null,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,2,1,1,23,24,2,0,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,null,ESPADAS,COPAS,ESPADAS,COPAS,OURO,BASTOS,ESPADAS,COPAS,COPAS,BASTOS,null,null,0,0,0,0,12,3,-50,43,80,-50,null,null,41,7,3,1,0,1,2,null,0,0,5,5,2,1,1,1,0,null,852,0,1,null,4,null
924,fc70bb43-7398-4f9e-8f02-c4b05b349090,1,52,24,8,16,12,2,24,2,8,12,52,16,1,2,1,null,null,0,0,0,24,5,0,0,0,1,null,null,null,null,null,null,null,null,null,2,3,1,3,0,0,0,1,3,2,0,8,0,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,31,ESPADAS,ESPADAS,ESPADAS,OURO,COPAS,BASTOS,ESPADAS,BASTOS,ESPADAS,COPAS,ESPADAS,OURO,0,0,0,0,3,12,16,80,43,144,null,null,51,16,7,0,2,0,0,null,1,1,3,2,1,2,1,1,3,null,853,0,1,null,0,null
925,fc70bb43-7398-4f9e-8f02-c4b05b349090,2,7,3,1,52,8,6,7,6,3,8,-15,null,1,2,2,null,null,1,0,0,30,20,2,1,1,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,8,0,9,1,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,31,COPAS,ESPADAS,ESPADAS,ESPADAS,BASTOS,BASTOS,COPAS,BASTOS,ESPADAS,BASTOS,null,null,0,0,0,0,7,7,-15,144,80,-15,null,null,7,3,3,4,2,0,0,null,2,0,5,5,1,2,2,1,0,null,854,0,1,null,4,null
926,fc70bb43-7398-4f9e-8f02-c4b05b349090,1,40,24,4,16,7,2,24,2,4,7,40,16,1,2,1,null,null,2,0,0,7,5,1,2,1,null,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,0,1,2,9,1,11,2,null,3,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,null,OURO,ESPADAS,COPAS,ESPADAS,OURO,COPAS,ESPADAS,COPAS,COPAS,OURO,OURO,ESPADAS,0,0,0,0,3,7,16,80,43,144,null,null,41,16,3,0,2,0,0,null,1,1,1,5,1,2,1,1,1,null,855,0,-1,null,0,null
927,fc70bb43-7398-4f9e-8f02-c4b05b349090,2,7,7,3,4,3,2,7,3,7,null,-50,null,1,1,1,null,null,1,0,0,26,32,0,2,2,null,null,null,null,null,null,null,null,1,null,0,0,0,0,0,0,0,1,1,11,2,12,4,4,2,null,null,null,null,2,2,null,null,null,null,1,14,14,null,null,null,null,BASTOS,OURO,OURO,BASTOS,COPAS,BASTOS,BASTOS,COPAS,OURO,null,null,null,0,0,0,0,3,-50,-50,80,-50,-50,null,null,7,7,3,4,1,0,2,null,0,0,1,3,1,1,1,1,0,null,856,0,-2,null,5,null
